fips_cd,geo_id,county_name,sex_ratio17_21,median_age17_21,pct_blck17_21,pct_hisplat17_21
46115,0500000US46115,"Spink County, South Dakota",106.2,43.9,1.6541822721598,3.35518102372035
46117,0500000US46117,"Stanley County, South Dakota",142.3,43.3,0.573742828214647,4.99493756328046
46119,0500000US46119,"Sully County, South Dakota",132.5,51.6,0.703674745895231,1.56372165754496
46121,0500000US46121,"Todd County, South Dakota",97.7,24.1,0.0105999576001696,2.04579181683273
46123,0500000US46123,"Tripp County, South Dakota",102.3,42.6,0.712377560106857,0.712377560106857
46125,0500000US46125,"Turner County, South Dakota",101.1,41.9,0.521981208676488,2.30831690059158
46127,0500000US46127,"Union County, South Dakota",104.1,39.7,0.414028251339503,3.76887481734048
46129,0500000US46129,"Walworth County, South Dakota",94.2,41.4,3.67880485527544,2.03548085901027
46135,0500000US46135,"Yankton County, South Dakota",110.1,41.6,1.41300133545858,5.23413604445785
46137,0500000US46137,"Ziebach County, South Dakota",99.1,34.5,0,5.32472771278741
47001,0500000US47001,"Anderson County, Tennessee",96.2,42.8,3.12324765593417,3.24974244617451
47003,0500000US47003,"Bedford County, Tennessee",100.8,38.5,6.57233589259155,13.2471761064437
47005,0500000US47005,"Benton County, Tennessee",95.2,47.4,2.08543346774194,2.40675403225806
47007,0500000US47007,"Bledsoe County, Tennessee",152.3,43.8,7.50185023212003,2.78544035524457
47009,0500000US47009,"Blount County, Tennessee",95.2,43.8,2.39850196207159,3.66303099028663
47011,0500000US47011,"Bradley County, Tennessee",95.7,39.8,5.03593119755204,6.65213964486068
47013,0500000US47013,"Campbell County, Tennessee",97.9,44.1,0.281811719305372,1.57662232151924
47015,0500000US47015,"Cannon County, Tennessee",99.3,40.8,2.3970927388357,2.56481934446852
47017,0500000US47017,"Carroll County, Tennessee",98.8,43.1,8.62530842439196,3.03842086711315
47019,0500000US47019,"Carter County, Tennessee",96.4,45.7,1.8805270447846,2.0794118691622
47021,0500000US47021,"Cheatham County, Tennessee",101.4,40.4,1.47756739566515,3.61319046920104
47023,0500000US47023,"Chester County, Tennessee",93.4,37.8,10.2789674730872,2.81861326542424
47025,0500000US47025,"Claiborne County, Tennessee",97.8,42.5,0.826084235559172,1.43626009136992
47027,0500000US47027,"Clay County, Tennessee",93,46.7,1.96881606765328,1.70454545454545
47029,0500000US47029,"Cocke County, Tennessee",96,45.3,1.9807220860263,2.73289503008692
47031,0500000US47031,"Coffee County, Tennessee",97.4,39.1,3.81638037989061,4.90852220105894
47033,0500000US47033,"Crockett County, Tennessee",95.7,40.4,13.2457893234371,11.1975449614616
47035,0500000US47035,"Cumberland County, Tennessee",95.9,52.2,0.889908862765817,3.12871483291507
47037,0500000US47037,"Davidson County, Tennessee",93.6,34.6,26.6562689663933,10.4317633276405
47039,0500000US47039,"Decatur County, Tennessee",95.5,45.6,2.54799301919721,3.42059336823735
47041,0500000US47041,"DeKalb County, Tennessee",104.9,42.6,1.74591194968553,8.29182389937107
47043,0500000US47043,"Dickson County, Tennessee",96.7,39.2,3.59444444444444,3.89074074074074
47045,0500000US47045,"Dyer County, Tennessee",93.2,40.1,13.0655848546315,3.64570655848546
47047,0500000US47047,"Fayette County, Tennessee",98.6,46.5,27.2484609465179,3.00596383224317
47049,0500000US47049,"Fentress County, Tennessee",101,45.7,0.282839271144955,1.74054936089203
47051,0500000US47051,"Franklin County, Tennessee",96.9,41.9,4.9308690744921,3.63995485327314
47053,0500000US47053,"Gibson County, Tennessee",92.9,40,16.2834639404909,2.92573292493735
47055,0500000US47055,"Giles County, Tennessee",97.1,43.3,10.3785144219624,3.1592542305527
47057,0500000US47057,"Grainger County, Tennessee",98.9,45.6,0.299439620139453,3.52910980878641
47059,0500000US47059,"Greene County, Tennessee",96.4,44.9,1.870548865944,3.10900094385493
47061,0500000US47061,"Grundy County, Tennessee",98.2,43.3,0.31178086259372,1.51436418974092
47063,0500000US47063,"Hamblen County, Tennessee",97.3,40.9,3.69562507790103,12.0419419169887
47065,0500000US47065,"Hamilton County, Tennessee",94.3,39.6,18.5480634431953,6.01171005250282
47067,0500000US47067,"Hancock County, Tennessee",99.6,44.2,0.358476474981329,1.82225541448842
47069,0500000US47069,"Hardeman County, Tennessee",124.7,40.6,40.8792753396845,1.9483054818054
47071,0500000US47071,"Hardin County, Tennessee",93.7,45.4,3.75720380211062,2.53723523688347
47073,0500000US47073,"Hawkins County, Tennessee",96.8,45.4,1.44182525570833,1.64956076263578
47075,0500000US47075,"Haywood County, Tennessee",90.8,43.1,50.3628852166146,4.38811969629299
47077,0500000US47077,"Henderson County, Tennessee",97.1,40.6,8.1294964028777,2.64748201438849
47079,0500000US47079,"Henry County, Tennessee",92,45.7,7.42460833488142,2.71533841104712
47081,0500000US47081,"Hickman County, Tennessee",110.8,42.2,4.31423052157115,2.70846748229234
47083,0500000US47083,"Houston County, Tennessee",100.6,44.4,3.84802136440884,2.00291332847779
47085,0500000US47085,"Humphreys County, Tennessee",98.3,42.5,1.11310403038616,2.63768727579658
47087,0500000US47087,"Jackson County, Tennessee",102.4,48.1,0.455874763461208,2.2707724066747
47089,0500000US47089,"Jefferson County, Tennessee",97.3,44.1,1.80102284852276,3.79336988115825
47091,0500000US47091,"Johnson County, Tennessee",117.7,46,3.92474318892363,2.16056275122823
47093,0500000US47093,"Knox County, Tennessee",95.6,37.5,8.45364685683988,4.59155119233472
47095,0500000US47095,"Lake County, Tennessee",178.8,40.8,25.9218032558787,2.65757617921247
47097,0500000US47097,"Lauderdale County, Tennessee",106.9,38.5,34.0746280406203,2.66866094623317
47099,0500000US47099,"Lawrence County, Tennessee",96.4,39.3,1.61484749926081,2.46775991084222
47101,0500000US47101,"Lewis County, Tennessee",95.2,42.4,1.16940328394073,2.53103724469363
47103,0500000US47103,"Lincoln County, Tennessee",98.1,43.2,6.54072256149763,3.78403059186119
47105,0500000US47105,"Loudon County, Tennessee",96.4,47.9,1.41492943752415,9.35435794586837
47107,0500000US47107,"McMinn County, Tennessee",95.2,42.1,3.77650051823236,4.40968623386413
47109,0500000US47109,"McNairy County, Tennessee",96.7,42.8,5.81494057724958,2.38076863713536
47111,0500000US47111,"Macon County, Tennessee",94.7,38.6,0.561032299430953,5.29774785605514
47113,0500000US47113,"Madison County, Tennessee",90.2,38.3,37.0589491018877,4.10885100586543
47115,0500000US47115,"Marion County, Tennessee",97.9,43.4,3.22884340458175,1.99449074235503
47117,0500000US47117,"Marshall County, Tennessee",97.6,39.3,5.22870034504114,5.77722728479165
47119,0500000US47119,"Maury County, Tennessee",94.9,39,11.2583450323701,6.3720192705861
47121,0500000US47121,"Meigs County, Tennessee",96.1,45.6,2.54317857708762,2.35303438440818
47123,0500000US47123,"Monroe County, Tennessee",98.5,44.2,2.15677331074477,4.46341304489477
47125,0500000US47125,"Montgomery County, Tennessee",99.8,31.2,19.8166275003238,10.5045981903299
47127,0500000US47127,"Moore County, Tennessee",98.8,45.6,1.68183922234223,0.16972689399784
47129,0500000US47129,"Morgan County, Tennessee",121.6,41.8,5.57236033651574,1.47461952925607
47131,0500000US47131,"Obion County, Tennessee",94,42.2,10.8228630948506,4.90202460777293
47133,0500000US47133,"Overton County, Tennessee",99.4,42.9,0.710964049365051,1.6946878912538
47135,0500000US47135,"Perry County, Tennessee",99,43.6,0.733790448694815,0.974377481053771
47137,0500000US47137,"Pickett County, Tennessee",96,50.5,0.0995817566221868,2.74845648277236
47139,0500000US47139,"Polk County, Tennessee",102,46.1,0.868472174608616,2.21117586561536
47141,0500000US47141,"Putnam County, Tennessee",98.2,36.4,2.37730352732569,6.55436641124691
47143,0500000US47143,"Rhea County, Tennessee",99.4,40.3,1.83662867096538,5.29291324145097
47145,0500000US47145,"Roane County, Tennessee",95.7,47.1,2.97488417459156,2.07641663384165
47147,0500000US47147,"Robertson County, Tennessee",98.8,39.4,7.1789127217912,7.37390919525924
47149,0500000US47149,"Rutherford County, Tennessee",97.3,33.9,15.237414145026,8.72420626052236
47151,0500000US47151,"Scott County, Tennessee",100.2,39.5,0.411805078929307,0.521619766643789
47153,0500000US47153,"Sequatchie County, Tennessee",105,44.6,0.426018948305462,3.76422712532587
47155,0500000US47155,"Sevier County, Tennessee",96.9,43.2,1.12551994127722,6.62160508930756
47157,0500000US47157,"Shelby County, Tennessee",91,35.7,53.7851735620086,6.59561461851228
47159,0500000US47159,"Smith County, Tennessee",100.8,40.5,2.31584258324924,3.03733602421796
47161,0500000US47161,"Stewart County, Tennessee",97.5,43.8,0.287419854079151,3.40481980986071
47163,0500000US47163,"Sullivan County, Tennessee",95.8,45.2,1.92152962120588,2.09195212964781
47165,0500000US47165,"Sumner County, Tennessee",96.4,39.7,8.02803622122298,5.41557015271763
47167,0500000US47167,"Tipton County, Tennessee",97.4,37.9,18.3971873562463,2.8750739304725
47169,0500000US47169,"Trousdale County, Tennessee",163.8,33.1,10.738899066562,3.08819680711856
47171,0500000US47171,"Unicoi County, Tennessee",103.8,47.3,0.374489967022525,5.6341177128165
47173,0500000US47173,"Union County, Tennessee",97.5,42.5,0.586824513956218,1.84722151349696
47175,0500000US47175,"Van Buren County, Tennessee",103.5,47.2,0.115074798619102,1.06855170146309
47177,0500000US47177,"Warren County, Tennessee",100.7,40.4,3.09061052425186,9.36986838557879
47179,0500000US47179,"Washington County, Tennessee",96.7,40.2,4.10927786653744,3.74204002513876
47181,0500000US47181,"Wayne County, Tennessee",124.6,44.6,5.84097859327217,2.20183486238532
47183,0500000US47183,"Weakley County, Tennessee",98,39.3,7.92157338836955,2.87119096758529
47185,0500000US47185,"White County, Tennessee",94.6,43.2,1.76162747844033,2.75300361170487
47187,0500000US47187,"Williamson County, Tennessee",97.2,39.5,4.04066241449589,4.97594745571114
47189,0500000US47189,"Wilson County, Tennessee",97.6,40,6.8021665238898,4.74134357642247
48001,0500000US48001,"Anderson County, Texas",162.7,39.2,20.7799356647687,18.2564120207111
48003,0500000US48003,"Andrews County, Texas",99.2,32.6,2.16673999120106,57.3581170259569
48005,0500000US48005,"Angelina County, Texas",96.6,37.7,13.7635128892174,22.7466968493024
48007,0500000US48007,"Aransas County, Texas",106.7,49.8,0.169779286926995,28.5726117023479
48009,0500000US48009,"Archer County, Texas",101.6,43.5,0.499071494893222,8.44939647168059
48011,0500000US48011,"Armstrong County, Texas",85.9,40.4,0.656565656565657,8.73737373737374
48013,0500000US48013,"Atascosa County, Texas",99.9,35.7,0.402596335551721,65.3356338838222
48015,0500000US48015,"Austin County, Texas",101.7,41,8.91079251294305,27.8541085888756
48017,0500000US48017,"Bailey County, Texas",99,33.6,0.243972445464983,66.532721010333
48019,0500000US48019,"Bandera County, Texas",99.4,52.6,1.02212198282067,20.0489466865013
48021,0500000US48021,"Bastrop County, Texas",104.5,38.5,7.35084890448639,40.1224614541507
48023,0500000US48023,"Baylor County, Texas",91.1,47.1,4.12489258092237,14.2079633342882
48025,0500000US48025,"Bee County, Texas",160.8,35.5,7.25209194960085,59.5460228912186
48027,0500000US48027,"Bell County, Texas",99.8,31.5,23.695993726402,25.8166233894429
48029,0500000US48029,"Bexar County, Texas",98.4,34,7.59207886172572,60.8884001282076
48031,0500000US48031,"Blanco County, Texas",99.2,50.5,0.0265181649429859,20.144965968355
48033,0500000US48033,"Borden County, Texas",78,37.3,0,11.8181818181818
48035,0500000US48035,"Bosque County, Texas",97.3,46.3,1.82763337893297,19.3488372093023
48037,0500000US48037,"Bowie County, Texas",103.1,38.1,25.1632475230483,7.99186720741848
48039,0500000US48039,"Brazoria County, Texas",102.9,36.1,14.9470257071152,31.5892287865428
48041,0500000US48041,"Brazos County, Texas",102,27.1,11.1387091888617,26.3640494169065
48043,0500000US48043,"Brewster County, Texas",93.7,44.6,0.284180612567098,45.5215240501
48045,0500000US48045,"Briscoe County, Texas",145.8,47.9,2.44865718799368,36.4139020537125
48047,0500000US48047,"Brooks County, Texas",93.9,37.3,1.7887323943662,91.6338028169014
48049,0500000US48049,"Brown County, Texas",99.3,41.3,3.57095969541814,23.0641985033478
48051,0500000US48051,"Burleson County, Texas",98.9,43.7,13.2187482331656,21.258551478487
48053,0500000US48053,"Burnet County, Texas",98,44.7,1.4620849165703,22.6891623988105
48055,0500000US48055,"Caldwell County, Texas",102.7,36.7,5.19586627213708,54.0785231638917
48057,0500000US48057,"Calhoun County, Texas",106.1,37.9,2.61206854224972,49.7765994009918
48059,0500000US48059,"Callahan County, Texas",99.4,43.5,0.994122342355417,10.2750163268268
48061,0500000US48061,"Cameron County, Texas",96.1,31.9,0.645339242998521,89.9867793434375
48063,0500000US48063,"Camp County, Texas",93.3,38.2,15.6425028004481,26.1801888302128
48065,0500000US48065,"Carson County, Texas",98,42.3,0.990437158469945,10.5703551912568
48067,0500000US48067,"Cass County, Texas",92.3,44.3,17.2661369022724,5.01533528509689
48069,0500000US48069,"Castro County, Texas",101.5,34.4,1.15436241610738,65.4765100671141
48071,0500000US48071,"Chambers County, Texas",100.7,35.1,7.61208210884504,24.2216673663743
48073,0500000US48073,"Cherokee County, Texas",105.9,37.8,13.7627561110672,23.936001898584
48075,0500000US48075,"Childress County, Texas",176.7,33.3,8.7558962264151,34.1833726415094
48077,0500000US48077,"Clay County, Texas",100.8,46.1,0.36146932395467,6.85814771395076
48079,0500000US48079,"Cochran County, Texas",103.9,37.1,6.14962788875832,59.6944770857814
48081,0500000US48081,"Coke County, Texas",89.5,45.7,1.03406326034063,22.5973236009732
48083,0500000US48083,"Coleman County, Texas",102.7,49.3,2.62487257900102,18.1065239551478
48085,0500000US48085,"Collin County, Texas",98.2,37.2,10.1022107842572,15.5708916611849
48087,0500000US48087,"Collingsworth County, Texas",99.7,39,9.32835820895522,31.4789687924016
48089,0500000US48089,"Colorado County, Texas",98.7,42.6,12.5297923050732,31.0375018240187
48091,0500000US48091,"Comal County, Texas",99.1,42,2.28533761687476,28.3136115502026
48093,0500000US48093,"Comanche County, Texas",100.4,44.5,0.450516986706056,28.8478581979321
48095,0500000US48095,"Concho County, Texas",153.7,48.3,2.04338258409305,34.5803206538824
48097,0500000US48097,"Cooke County, Texas",99.5,40.6,2.83877229164139,18.7189130171054
48099,0500000US48099,"Coryell County, Texas",100.5,32.4,14.2486412378201,19.2528032120648
48101,0500000US48101,"Cottle County, Texas",95,37,7.11538461538462,20.6410256410256
48103,0500000US48103,"Crane County, Texas",114.1,35.8,1.24623979372583,65.6209712075634
48105,0500000US48105,"Crockett County, Texas",98.8,44.8,1.56515821708064,60.5307927866621
48107,0500000US48107,"Crosby County, Texas",106.2,39.4,4.12155745489079,56.6571699905033
48109,0500000US48109,"Culberson County, Texas",119.4,40.5,0.135808057944771,82.8881846989588
48111,0500000US48111,"Dallam County, Texas",111.3,30.4,0.0420462508759636,47.1338472319552
48113,0500000US48113,"Dallas County, Texas",98.2,33.7,22.503054068726,40.7278396696461
48115,0500000US48115,"Dawson County, Texas",122.7,33.9,8.41484116077924,58.6048015520168
48117,0500000US48117,"Deaf Smith County, Texas",100.5,32.1,0.846050870147256,74.4042838018742
48119,0500000US48119,"Delta County, Texas",79.6,40.6,8.47457627118644,8.91258807846124
48121,0500000US48121,"Denton County, Texas",97.7,36.2,10.2635896462421,19.6277564597994
48123,0500000US48123,"DeWitt County, Texas",109.2,41.4,8.13249974790763,36.2256730866189
48125,0500000US48125,"Dickens County, Texas",102.2,47.2,2.10325047801147,33.8432122370937
48127,0500000US48127,"Dimmit County, Texas",94.1,36.5,0.214932126696833,87.7828054298643
48129,0500000US48129,"Donley County, Texas",99.1,40.1,6.76668707899571,11.849357011635
48131,0500000US48131,"Duval County, Texas",106.2,36.2,0.96990300969903,89.3310668933107
48133,0500000US48133,"Eastland County, Texas",99,41.8,2.24346359291538,17.1099240933371
48135,0500000US48135,"Ector County, Texas",104.4,30.7,4.84565106847412,62.7292909499064
48137,0500000US48137,"Edwards County, Texas",117.5,46.8,0.0732064421669107,45.3147877013177
48139,0500000US48139,"Ellis County, Texas",98.5,36.4,11.2754276959741,27.1879521661418
48141,0500000US48141,"El Paso County, Texas",98.5,32.6,3.15914861967379,82.8887197336386
48143,0500000US48143,"Erath County, Texas",96,31.1,1.43066590995081,21.7413923571699
48145,0500000US48145,"Falls County, Texas",87.5,40.1,22.6074733512944,24.2591074147827
48147,0500000US48147,"Fannin County, Texas",112.8,41,5.88384621893775,12.1061687304318
48149,0500000US48149,"Fayette County, Texas",99.6,47.7,6.18122315401923,21.8613213336061
48151,0500000US48151,"Fisher County, Texas",115.2,42.5,2.06989247311828,29.1129032258065
48153,0500000US48153,"Floyd County, Texas",100,36.6,4.72800292077401,59.2917123037605
48155,0500000US48155,"Foard County, Texas",97.3,55,0.0919963201471941,21.6191352345906
48157,0500000US48157,"Fort Bend County, Texas",97.3,36.7,20.2485564112452,24.9227213492425
48159,0500000US48159,"Franklin County, Texas",101.5,42.1,4.81129357533852,15.3173917218861
48161,0500000US48161,"Freestone County, Texas",109.3,41.3,14.888592257932,16.4390594516891
48163,0500000US48163,"Frio County, Texas",152.9,32.1,4.08617321467332,79.8350336444541
48165,0500000US48165,"Gaines County, Texas",105.6,28.2,2.24878348372467,42.3914584022299
48167,0500000US48167,"Galveston County, Texas",97.6,37.9,12.3292920445771,25.4857613718869
48169,0500000US48169,"Garza County, Texas",159.2,43.5,7.34216951517265,49.8604813393791
48171,0500000US48171,"Gillespie County, Texas",94.7,49.6,0.15712682379349,24.2162364384587
48173,0500000US48173,"Glasscock County, Texas",152.3,36,0,44.1441441441441
48175,0500000US48175,"Goliad County, Texas",99.7,45.5,4.86944248412138,36.1750176429076
48177,0500000US48177,"Gonzales County, Texas",103.9,36.8,6.80020283975659,51.7951318458418
48179,0500000US48179,"Gray County, Texas",116.6,36.1,5.05654734087298,30.0401906720254
48181,0500000US48181,"Grayson County, Texas",95.9,39.1,5.61156439774971,14.1797995603741
48183,0500000US48183,"Gregg County, Texas",95.3,35.7,19.4716511507629,19.3649793121283
48185,0500000US48185,"Grimes County, Texas",119.1,40.4,14.6963086086294,24.4511392755731
48187,0500000US48187,"Guadalupe County, Texas",98.7,37,8.5663541365495,38.7020067619795
48189,0500000US48189,"Hale County, Texas",110.7,33.5,4.34928069588491,60.6344475196934
48191,0500000US48191,"Hall County, Texas",96.2,44.9,5.6695652173913,34.4695652173913
48193,0500000US48193,"Hamilton County, Texas",98.9,44.1,0.267933260260626,13.62805991962
48195,0500000US48195,"Hansford County, Texas",112,31.9,0.168792198049512,48.5746436609152
48197,0500000US48197,"Hardeman County, Texas",97.9,43.7,1.28959910288758,24.9229044014578
48199,0500000US48199,"Hardin County, Texas",96.4,39.8,6.07405031715487,6.29855320362056
48201,0500000US48201,"Harris County, Texas",99.4,33.9,18.9194153969481,43.6341584224802
48203,0500000US48203,"Harrison County, Texas",95.4,39.3,20.0148527827125,13.6922270437138
48205,0500000US48205,"Hartley County, Texas",150.2,36.8,7.75846294602013,27.5754803293687
48207,0500000US48207,"Haskell County, Texas",121.2,43.1,5.44280442804428,28.7638376383764
48209,0500000US48209,"Hays County, Texas",99.6,33.1,3.95697714570731,40.0429716975099
48211,0500000US48211,"Hemphill County, Texas",132.3,39.5,1.6231884057971,35.4782608695652
48213,0500000US48213,"Henderson County, Texas",97.5,43.7,5.85924593413855,13.5871360916333
48215,0500000US48215,"Hidalgo County, Texas",97,29.6,0.594217011656773,92.4958154138322
48217,0500000US48217,"Hill County, Texas",100.9,41.4,6.24334472902539,21.5630779577425
48219,0500000US48219,"Hockley County, Texas",101.1,34.3,3.33640978311029,49.3308721735118
48221,0500000US48221,"Hood County, Texas",94.4,46.3,0.979825184646652,12.9244394507692
48223,0500000US48223,"Hopkins County, Texas",97.3,39.5,6.96830851470027,17.5448644520809
48225,0500000US48225,"Houston County, Texas",119.5,44.1,24.9461593682699,11.8942928930366
48227,0500000US48227,"Howard County, Texas",131,37.1,5.51415366839977,43.9890236857308
48229,0500000US48229,"Hudspeth County, Texas",104.6,33.4,1.35460565924142,77.6941601444913
48231,0500000US48231,"Hunt County, Texas",96.8,37.7,7.40309567435693,17.8725084275634
48233,0500000US48233,"Hutchinson County, Texas",104.4,38.2,2.2258545262247,24.2440267294842
48235,0500000US48235,"Irion County, Texas",108.4,39.5,5.53054662379421,26.3665594855305
48237,0500000US48237,"Jack County, Texas",123.1,39,4.33246997880857,17.4829291264422
48239,0500000US48239,"Jackson County, Texas",93.9,39.8,7.45441186293501,33.7118428962661
48241,0500000US48241,"Jasper County, Texas",97.5,42.5,15.4874284515568,7.075429290659
48243,0500000US48243,"Jeff Davis County, Texas",114.3,60.5,1.78129638792677,23.8990598713508
48245,0500000US48245,"Jefferson County, Texas",105.9,36.4,33.386302116804,21.9415396000078
48247,0500000US48247,"Jim Hogg County, Texas",101.4,26.4,0.287828947368421,93.2976973684211
48249,0500000US48249,"Jim Wells County, Texas",99.7,35.8,0.844323138535316,80.4836364563937
48251,0500000US48251,"Johnson County, Texas",100.8,37,4.40962140298946,22.8033803708014
48253,0500000US48253,"Jones County, Texas",169,38.4,12.2661122661123,28.1273769078647
48255,0500000US48255,"Karnes County, Texas",144.9,35.9,5.65337650947851,56.2571679147271
48257,0500000US48257,"Kaufman County, Texas",98,35,13.6380177673124,23.6505048342788
48259,0500000US48259,"Kendall County, Texas",97.1,42.3,0.280552894484741,24.7525204142147
48261,0500000US48261,"Kenedy County, Texas",138,30.2,0,98.2248520710059
48263,0500000US48263,"Kent County, Texas",112.8,46.8,1.10759493670886,16.6139240506329
48265,0500000US48265,"Kerr County, Texas",94.8,47.6,1.44053729178989,27.942607467898
48267,0500000US48267,"Kimble County, Texas",98.9,50.5,0.954598370197905,25.4249126891735
48269,0500000US48269,"King County, Texas",99.1,35.5,0,34.9344978165939
48271,0500000US48271,"Kinney County, Texas",153.3,47.6,0,65.6767739918725
48273,0500000US48273,"Kleberg County, Texas",99.6,28.5,3.09205223279059,73.4515556988554
48275,0500000US48275,"Knox County, Texas",100.2,41.7,6.05791962174941,35.2245862884161
48277,0500000US48277,"Lamar County, Texas",94.8,40.2,13.4482896739566,8.42145317631979
48279,0500000US48279,"Lamb County, Texas",100.8,36.5,3.40001521259603,56.537613143683
48281,0500000US48281,"Lampasas County, Texas",100.6,43.6,3.69351303455673,20.0298465699762
48283,0500000US48283,"La Salle County, Texas",160.5,35,2.11328349626222,84.8044853364002
48285,0500000US48285,"Lavaca County, Texas",94,43.4,5.98412776655001,19.7121309212796
48287,0500000US48287,"Lee County, Texas",94.6,41.8,11.1481630541022,24.4178692577474
48289,0500000US48289,"Leon County, Texas",98,44.6,6.22913648674183,15.2799647288531
48291,0500000US48291,"Liberty County, Texas",98.3,34.6,8.95628585404901,29.2646862631743
48293,0500000US48293,"Limestone County, Texas",107.2,40.7,16.8703936724789,22.6811073161963
48295,0500000US48295,"Lipscomb County, Texas",83.8,34.6,1.05162523900574,33.7794773741237
48297,0500000US48297,"Live Oak County, Texas",113.9,41.5,2.25874494638777,40.7101423800316
48299,0500000US48299,"Llano County, Texas",94.7,57,0.60246634660642,11.2962439988704
48301,0500000US48301,"Loving County, Texas",102.4,31.2,0,0
48303,0500000US48303,"Lubbock County, Texas",97.7,31.1,7.25192818717999,36.4352842050684
48305,0500000US48305,"Lynn County, Texas",107.8,37.1,1.02022552353678,46.3755145874351
48307,0500000US48307,"McCulloch County, Texas",108.2,44.3,0.977071391349661,32.9468473163106
48309,0500000US48309,"McLennan County, Texas",96.1,33.7,14.2572016540648,27.0161337203669
48311,0500000US48311,"McMullen County, Texas",93.9,33.8,0,64.3347050754458
48313,0500000US48313,"Madison County, Texas",131.1,35.9,16.091022903012,24.0592090728331
48315,0500000US48315,"Marion County, Texas",96.5,50.9,22.5276979893311,4.5137464095199
48317,0500000US48317,"Martin County, Texas",104.7,34.9,0.53711874160752,46.288125839248
48319,0500000US48319,"Mason County, Texas",97.6,48,0.0253292806484296,19.7821681864235
48321,0500000US48321,"Matagorda County, Texas",102,37.6,10.0680009911076,43.8014481182722
48323,0500000US48323,"Maverick County, Texas",99.7,29.8,0.443144246914435,95.1357994772283
48325,0500000US48325,"Medina County, Texas",107,39.1,2.46145308969836,52.8122398826747
48327,0500000US48327,"Menard County, Texas",99.1,58.1,0.0504795557799091,35.4871277132761
48329,0500000US48329,"Midland County, Texas",103.5,32,6.42234254090702,46.3399295656549
48331,0500000US48331,"Milam County, Texas",99,42,9.81723237597911,27.133962643101
48333,0500000US48333,"Mills County, Texas",99.5,49.8,0.530973451327434,23.8938053097345
48335,0500000US48335,"Mitchell County, Texas",153.8,32.9,6.57081882511513,40.6829158710547
48337,0500000US48337,"Montague County, Texas",94.5,44.2,0.710327455919396,11.4256926952141
48339,0500000US48339,"Montgomery County, Texas",98.9,37.3,5.39984440763883,25.2447783631223
48341,0500000US48341,"Moore County, Texas",110.1,30.6,3.94063459570113,57.6579510561087
48343,0500000US48343,"Morris County, Texas",89.3,43.2,22.2555889222556,10.6606606606607
48345,0500000US48345,"Motley County, Texas",119.9,46.3,1.18203309692671,13.3963750985028
48347,0500000US48347,"Nacogdoches County, Texas",93,31.2,18.3826478664651,20.0641757428034
48349,0500000US48349,"Navarro County, Texas",98.1,38.2,11.2025121368575,28.7893966247977
48351,0500000US48351,"Newton County, Texas",108.6,44.7,20.5154803702522,4.10947973188637
48353,0500000US48353,"Nolan County, Texas",105.9,36.8,4.89576967474706,39.0439329123379
48355,0500000US48355,"Nueces County, Texas",98.8,36,3.6400504533448,64.6368433853516
48357,0500000US48357,"Ochiltree County, Texas",100.8,33,0.814866342045116,55.6295339362019
48359,0500000US48359,"Oldham County, Texas",149.8,32.6,4.62016881386051,23.4562416703687
48361,0500000US48361,"Orange County, Texas",99.4,38,8.68011052971956,8.51901934270092
48363,0500000US48363,"Palo Pinto County, Texas",96.9,41.3,2.47323605271526,20.3229339645974
48365,0500000US48365,"Panola County, Texas",98.1,39.3,13.1337731922242,9.12190585838905
48367,0500000US48367,"Parker County, Texas",100.2,39.5,1.5524540237426,13.2538690496744
48369,0500000US48369,"Parmer County, Texas",106.2,35.4,1.00263317804335,64.7255418270205
48371,0500000US48371,"Pecos County, Texas",135,36.1,3.89422444415209,69.4053414024471
48373,0500000US48373,"Polk County, Texas",118.1,44,8.98890059142834,15.5229684841611
48375,0500000US48375,"Potter County, Texas",106.9,34.4,10.240837344489,39.3992086892971
48377,0500000US48377,"Presidio County, Texas",104.3,42.2,0,80.0410872313527
48379,0500000US48379,"Rains County, Texas",100.9,48.8,2.838591525847,9.49804378589861
48381,0500000US48381,"Randall County, Texas",97.6,36.2,3.30947864574352,23.2971201931368
48383,0500000US48383,"Reagan County, Texas",126.3,30.4,2.52750520368718,69.3725840023788
48385,0500000US48385,"Real County, Texas",85.1,48.7,1.36746143057504,23.1065918653576
48387,0500000US48387,"Red River County, Texas",91,48.3,14.6854942233633,7.59092854086436
48389,0500000US48389,"Reeves County, Texas",161,36.7,2.2078990674712,75.0548546352167
48391,0500000US48391,"Refugio County, Texas",95.6,42.3,6.97742597478745,51.2459689240692
48393,0500000US48393,"Roberts County, Texas",116.8,50.3,0,13.8121546961326
48395,0500000US48395,"Robertson County, Texas",98.7,40.3,20.5059682879031,21.7768276025892
48397,0500000US48397,"Rockwall County, Texas",98.8,37.6,7.22818288081956,18.8288176988796
48399,0500000US48399,"Runnels County, Texas",99.3,40.5,2.70051582886619,35.1269343582482
48401,0500000US48401,"Rusk County, Texas",117.5,38.3,16.3964066841765,17.5535761866697
48403,0500000US48403,"Sabine County, Texas",94.9,53.9,5.51433727691999,4.84259073591338
48405,0500000US48405,"San Augustine County, Texas",97,48.7,22.4133601205424,7.63435459568056
48407,0500000US48407,"San Jacinto County, Texas",98.7,45.3,9.52154857560263,14.2841490138787
48409,0500000US48409,"San Patricio County, Texas",103.7,35.8,2.02769679300292,58.5379008746356
